_id,created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count,time_score,time_level
2135,2019-05-08 18:18:00,184,NO proper drainage and sewage overflow.No proper roads. complete...,NO proper drainage and sewage overflow.No proper roads. complete area with pothole roads worst sewage connection no proper street light,67,10.0,"3Rd C Cross Road, Maruthi Layout, Subramanyapura, Bengaluru, Karnataka 560061, India",,12.8997242,77.5479293,Uttarahalli,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,2,0.0,resolved
2136,2019-05-08 18:43:00,129,"KA 02 JU 4966
Using car horn in scooter","KA 02 JU 4966
Using car horn in scooter",42,,"Bangalore University Campus, Bengaluru, Karnataka",,12.9461808,77.5103446,Jnana Bharathi,9.0,Others,Others,,Open,0,0.083,new
2137,2019-05-08 21:37:00,193,Waterlogging/Flooding,"Hi,

Water is getting wasted by overflowing since afternoon in 22nd cross,someshwara layout,Hulimavu(next to Hotel SLV). This is not the first time iam seeing this. Please fix this issue permanently. As its summer many places in Bangalore are facing scarcity of water. So request you to fix the issue and save water.",56,10.0,"22Nd Cross Rd, Raghavendra Layout, Krishna Layout, Hulimavu, Bengaluru, Karnataka 560076, India",Hotel SLV,12.8786497,77.6035198,Arekere,15.0,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Resolved,1,0.0,resolved
2138,2019-05-08 21:47:00,58,Unpaved Road,"14th Cross Byrasandra main, GM Palya road condition is too BAD and unpaved. Since more than 1 year nothing has been done.  Pls take action immediately.",66,10.0,"50/1, 8Th A Cross Rd, Byrasandra, C V Raman Nagar, Bengaluru, Karnataka 560075, India",Near Basaveshwar Khanavalli,12.9781234,77.66677433,New Tippasandra,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,On-the-Job,3,0.542,medium
2139,2019-05-08 23:43:00,87,This street is filled with atleast 12 stray dogs none are sterili...,This street is filled with atleast 12 stray dogs none are sterilised and have been littering,77,10.0,"137, 3Rd Cross, Islampur, Vimanapura, Bengaluru, Karnataka, India",,12.965261,77.672388,HAL Airport,19.0,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Resolved,2,0.0,resolved
2140,2019-05-09 08:14:00,53,"Very Bad smell coming from Raja Kaluve in White City layout, We a...","Very Bad smell coming from Raja Kaluve in White City layout, We are not able to Stay there because of smell. please rectify the issue at the earliest. this is Problem for around 50 families in surrounding.",155,10.0,"White City Layout, Hosabasavanapura, Krishnarajapura, Bengaluru, Karnataka, India",,13.0194041,77.7148916,Basavanapura,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2,0.0,resolved
2141,2019-05-09 08:16:00,192,Cover of cement plate come off,"The road of 8th Cross are being laid with jelly and being asphalted.. After the road is done, then people came and dug at entrance of road and gave connection to water valve. Then laid cement plate on it. Today,  stone laden lorry supplying to construction site at end of 8th Cross, went over it, and the plate came off, with huge pot hole made. This may endanger vehicles and people.",67,10.0,"249, Ground Floor, 8Th Cross, Vishwapriya Nagar, Begur Road, Bengaluru, Karnataka 560068, India",Opposite Bharat co-operative bank,12.8816691,77.6284771,Begur,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,4,0.0,resolved
2142,2019-05-09 08:46:00,54,Proper road construction,"Some one hundred yards of the existing road is muddy and not properly constructed from anjanaswamy temple to another existing tar road. this is the only wide road through which four-wheelers can pass up to the residencial areas. In rainy season the condition will become horrible. A pcc road is being constructed close by but can not be used as the the main approach as it passes through narrow lanes. If this part is also made pcc, it would be a great relief to the residents.",67,10.0,"3, Kodigehalli Main Rd, Bhadrappa Layout, Kodigehalli, Krishnarajapura, Bengaluru, Karnataka 560094, India",0pp to Kavery Backery,13.0051088,77.7268567,Hoodi,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,1,0.0,resolved
2143,2019-05-09 08:51:00,188,Garbage dumped on the main 80 FT road in Arakkere BDA area,Garbage dumped on the main 80 FT road in Arakkere BDA area,155,10.0,"Electronic City (Ka-51) Rto Office, Bangalore Arakere, 2Nd Main Road, Devarachikkanahalli, Bengaluru, Karnataka, India",,12.887185,77.6112907,Bilekahalli,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2,0.0,resolved
2144,2019-05-09 08:51:00,150,Gear School Road Damaged due to Pipeline work and Potholes,"Gear School Road between Doddakannahalli , Sarjapur Road and ORR is damaged due to Pipeline work and Potholes . Road is in extremely bad condition.",66,10.0,"Gear Rd, Janatha Colony, Chikkabellandur, Bengaluru, Karnataka, India",Near Gear School,12.9112285,77.6980018,Bellanduru,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,2,0.0,resolved
2145,2019-05-09 10:29:00,114,Flyover markers not there,"Flyover markers and Reflectors not there .
On May 7th morning there was Truck fallen down because of Road marker absence.
Please call: Prashanth, 9986130218",66,10.0,"Agara Flyover, Iblur Village, Bellandur, Bengaluru, Karnataka, India",Agara Flyover,12.9239795,77.6524342,Agaram,15.0,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,5,0.0,resolved
2146,2019-05-09 10:55:00,103,The BWSSB is always leaving behind chamber  debris on road  right...,The BWSSB is always leaving behind chamber  debris on road  right in front of our home . Vehicle no is KA-04 AB 5802. They never clean it and leave behind the debris on road  and we've to pay n get it cleaned . This is very bad work of BWSSB and no one takes action .Even though it's never our complaint the debris falls right in front of our home n parking. No action ever taken from BWSSB  and they never take responsibility for the disturbance they cause to us. Whosoever is incharge please take proper action thar henceforth if BWSSB is sending vehicle they should clean on spot else no need to work itself .,155,10.0,"296, 8Th Main, Govindaraja Nagar Ward, Sampige Layout, Vijayanagar, Bengaluru, Karnataka, India",,12.9772374,77.5276771,Kaveripura,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2,0.0,resolved
2147,2019-05-09 11:54:00,197,Illegal Garbage burning,Garbage dumped in open plot behind Ajantha Gardens apartment is burnt frequently leading to Air pollution. The smoke is seriously affecting the health of residents in the area. Please intervene at the earliest.,44,7.0,"103/a, 2Nd Main Rd, Ankappa Layout, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India","Near Bangalore International Public School, Uttarahalli",12.90952651,77.55344704,Vasanthapura,11.0,Pollution,Air Pollution,KSPCB,Open,1,0.99,high
2148,2019-05-09 12:43:00,150,Garbage is not getting picked up since a week now and it has beco...,Garbage is not getting picked up since a week now and it has become very unhygienic now to be around this place of disposal. please help resolve this issue. Also need the garbage picked up daily since it is a residential place.Thanks,155,10.0,"Kpr Sunrise Square, Sarjapur Main Road, P.krishnappa Layout, Doddakannelli, Bengaluru, Karnataka, India",,12.9074903,77.6910559,Bellanduru,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Re-opened,9,1.0,critical
2149,2019-05-09 13:58:00,88,Footpath Repair..,"Footpaths in Jeevan bima nagar, ward #88 are pathetic condition, It's a nightmare for pedestrians. All dug up, broken pavement slabs, with garbage and debris dumped on it. Also seized and unclaimed vehicles are parked on the footpath by Traffic police station. As the footpath is not usable, pedestrians are left to fight for space on the road itself. The situation has turned out to be a nightmare for the residents, schoolchildren and senior citizens. In rainy season the situation becomes even worse, Even after so many complaints to BBMP this problem is not resolved yet. Seized vehicles are parked on the footpaths and also inside the LIC Colony Quarters, People are throwing garbage on these vehicles. I request the concerned authorities to please address this issue asap.",422,10.0,"Jeevan Bima Nagar, Bengaluru, Karnataka, India",Traffic police station,12.964163,77.658076,Jeevanbhima Nagar,15.0,"Mobility - Roads, Footpaths and Infrastructure",Repair Of Existing Footpaths,BBMP,On-the-Job,1,1.0,critical
2150,2019-05-09 14:28:00,194,"Unclean surroundings with Garbage, plastics","Unclean and unclear surroundings with Garbage, plastics leads to poisonous snakes, insects and it is harmful to the young children's in the society. Kindly provide civic servants attention to clear this place.",155,10.0,"Sarathynagar, 8Th Phase, J. P. Nagar, Bengaluru, Karnataka 560076, India","136 Sarathy Nagar , 4th cross, JP Nagar 8th phase, BDA Layout, 1st Block, next to HKS Services",12.8746933,77.5723302,Gottigere,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,12,0.0,resolved
2151,2019-05-09 15:34:00,199,Dangerous road to travel,"The entire road is damaged to the extreme level. Many travelers fall down while raining times, since there are so many big deep holes in the road. Today a stone was thrown and hit on the shop from the lorry tyre and the entire glass  (toughened glass) of the shop was broken. If the same stone hit any person, he would have died.",67,10.0,"87,near St, Xavier's School Bettadapura Main Road, Opp Andra Bank, Bettadasanapura, Bengaluru, Karnataka 560100, India",Bettadasanapura,12.84292277,77.64039509,Other,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,1,0.0,resolved
2152,2019-05-09 15:53:00,26,"Roads are dug, and Tarring is not done","The entire stretch from Kalkere Main road, starting from Jayanthi Nagar Circle to Kalkere HP Petrol Pump is completely dug up, and is such a dangerous and pathetic state, that people are not able to commute, filled with heavy dust, posing great danger for the safety of people, with stones and dividers now barely visible, damaging cars, causing financial loss and death",67,10.0,"Kalkere School, Punyabhoomi Layout, Kalkere, Bengaluru, Karnataka 560016, India",Kalkere Main road from Jayanthi Nagar Circle to Kalkere HP Petrol Bunk,13.03328832,77.67331532,Ramamurthy Nagar,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,2,0.0,resolved
2153,2019-05-09 16:48:00,174,No Power from Morning in Yellukunte and Mangammanapalya,"Hi Team, 

We are suffer for power down from morning 11 AM to 4:47 PM still no power. Could you please have a look into it.",33,1.0,"Yellukunte 4Th Cross, Sector 3, Hsr Layout, Bengaluru, Karnataka 560102, India",Opp. to Cart Wheels,12.9072051,77.6382342,HSR Layout,4.0,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM,Open,0,1.0,critical
2154,2019-05-09 18:26:00,167,Garbage clearance,Even after the prohibition of the dumping of garbage  near the public toilet  near yediyur lake citizens arent  abiding by it and strict fining of these people must be done to avoid dumping of garbage there,155,10.0,"37/1, Kanakapura Rd, Sakamma Garden, Jayanagar, Bengaluru, Karnataka 560070, India",Near yediyur lake,12.93420105,77.57553416,Yediyur,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2,0.0,resolved
2155,2019-05-09 19:58:00,198,Street lights are not switched on regularly.. In the last 10 days...,"Street lights are not switched on regularly.. In the last 10 days, Street lights were on only for 4 days.",62,10.0,"287, Pattanagere Main Rd, Bhel Layout, Rr Nagar, Bengaluru, Karnataka 560098, India",,12.9228684,77.5065739,Hemmigepura,470.0,Streetlights,Maintenance/Repair Of Streetlights,BBMP,Resolved,1,0.0,resolved
2156,2019-05-09 20:04:00,26,Street light not working,Street light not working,62,10.0,"22 4Th A Cross Road, 4Th A Cross Road, Ramamurthi Nagar, Bengaluru, 560016, India",,13.0173318,77.68204352,Ramamurthy Nagar,470.0,Streetlights,Maintenance/Repair Of Streetlights,BBMP,Resolved,1,0.0,resolved
2157,2019-05-09 20:55:00,53,Garbage is dumped in the corner of road and blocked drainage. Ver...,Garbage is dumped in the corner of road and blocked drainage. Very bad drainage and garbage smell is coming in that area.,155,10.0,"Aapon Nivas, 4Th Cross Road, Ayyappa Nagar - Battarahalli Road, Devasandra Main Rd, Lourdu Nagar, Swathantra Nagar, Rr Layout, Bengaluru, Karnataka 560036, India",,13.0069165,77.7119715,Basavanapura,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2,0.0,resolved
2158,2019-05-09 20:59:00,53,Garbage is not collected regularly in Ayyapa nagar. It is being d...,Garbage is not collected regularly in Ayyapa nagar. It is being dumped on the road side and burnt in the night hours which produces poisonous gas.,155,10.0,"Aapon Nivas, 4Th Cross Road, Ayyappa Nagar - Battarahalli Road, Devasandra Main Rd, Lourdu Nagar, Swathantra Nagar, Rr Layout, Bengaluru, Karnataka 560036, India",,13.0069165,77.7119715,Basavanapura,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2,0.0,resolved
2159,2019-05-09 21:42:00,131,Garbage dumped on road near temple,"Garbage is dumped on road near temple. It smells very horrible. People are facing many problems to cross the path. Garbage was dumped with huge bags.

All chicken and meat wastes are all dumped which is creating hell lot of smell.

I request  BBMP to solve this issue to clear the horrible wastes.",155,10.0,"1269, 11Th Cross Rd, Nagarbhavi 1St Stage, Stage 2, Chandra Layout, Bengaluru, Karnataka 560072, India",Near om shakit temple,12.94952257,77.52291571,Nayandahalli,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,3,0.0,resolved
